1@영문장 100-4/5@I have met him somewhere before.@전에 어딘가에서 그를 만난 적이 있다.
2@영문장 100-4/5@I read the book which I had borrowed.@나는 빌린 책을 읽었다.
3@영문장 100-4/5@I shall have read this book three times if I read it again.@이 책을 또 한번 읽으면 세번은 읽은 셈이 된다.
4@영문장 100-4/5@I have been driving for three hours.@나는 3시간동안 계속 운전을 하고 있다.
5@영문장 100-4/5@I'm very much interested in learning foreign languages.@나는 외국어를 배우는 것에 대단한 흥미를 가지고 있다.
6@영문장 100-4/5@If I had enough money, I would buy a car.@충분한 돈이 있으면, 차를 살텐데.
7@영문장 100-4/5@If you had helped me,I could have done it.@네가 나를 도왔더라면 그것을 끝냈을텐데.
8@영문장 100-4/5@Without your help,I would fail.@당신의 도움이 없다면 나는 실패할 것이다.
9@영문장 100-4/5@I wish I were two inches taller.@키가 2인치 더 크면 좋겠다.
10@영문장 100-4/5@She acts as if she were a princess.@그녀는 공주처럼 행동한다.
11@영문장 100-4/5@It is high time that you got up.@일어나야 할 시간이다.
12@영문장 100-4/5@Cold weather kept me from going out.@추운 날씨 때문에 외출할 수 없었다.
13@영문장 100-4/5@The rain compelled us to stay indoors.@우리는 비 때문에 부득이 집에 있어야 했다.
14@영문장 100-4/5@The bus will take you to the center of the city.@그 버스를 타면 시내 중심부로 갈 수 있다.
15@영문장 100-4/5@Exercise makes me feel better.@나는 운동을 하면 기분이 좋아진다.
16@영문장 100-4/5@Your help enabled me to succeed in my business.@당신의 도움으로 나는 사업에 성공할 수 있었어요.
17@영문장 100-4/5@That watch cost me fifty dollars.@그 시계는 50달러였다.
18@영문장 100-4/5@It will be difficult for you to master English in a year.@1년만에 영어를 숙달하기는 어려울 것이다.
19@영문장 100-4/5@It seems that there is something wrong with my car.@내 차에 이상이 있는 것 같다.
20@영문장 100-4/5@We do not know the value of health till we lose it.@우리는 건강을 잃고 나서야 비로서 건강의 가치를 알게 된다.
