1@비틀즈-Yesterday@Yesterday all my troubles seemed so far away@예전에는 나의 모든 곤경들이 그토록 멀리 있어 보였어요.
2@비틀즈-Yesterday@Now it looks as though they're here to stay@지금은 모든 곤경들이 여기에 머무르고 있는 것 같아요.
3@비틀즈-Yesterday@oh,I believe in yesterday@오, 난 지난날들이 그리워요.
4@비틀즈-Yesterday@Suddenly I'm not half the man I used to be,@어느날 난 더 이상 외로운 혼자가 아니었는데
5@비틀즈-Yesterday@There's a shadow hanging over me@불행 또한 나에게 다가왔지요.
6@비틀즈-Yesterday@Oh,yesterday came suddenly@오, 갑자기 지난 날들의 추억들이 밀려와요.
7@비틀즈-Yesterday@Why she had to go I don't know she wouldn't say@왜 그녀가 떠나야 했는지 난 몰라요.
8@비틀즈-Yesterday@I said something wrong now I long for yesterday@나는 변명을 해 보았지만 지금도 그 시절을 그리워합니다.
9@비틀즈-Yesterday@Yesterday love was such an easy game to play@지난 날 사랑은 쉬운 장난 같았습니다.
10@비틀즈-Yesterday@Now I need a place to hide away@난 어디든 숨을 곳이 필요해요.
11@비틀즈-Yesterday@Oh,I believe in yesterday@오, 그때가 그립습니다.
12@비틀즈-Yesterday@Why she had to go I don't know she wouldn't say@왜 그녀가 떠나야 했는지 난 몰라요.
13@비틀즈-Yesterday@I said something wrong now I long for yesterday@나는 변명을 해 보았지만 지금도 그 시절을 그리워합니다.
14@비틀즈-Yesterday@Yesterday love was such an easy game to play@지난 날 사랑은 쉬운 장난 같았습니다.
15@비틀즈-Yesterday@Now I need a place to hide away@난 어디든 숨을 곳이 필요해요.
16@비틀즈-Yesterday@Oh,I believe in yesterday@오, 그때가 그립습니다.
