90@Everyday English-2@What's on TV?@ 텔레비젼에 뭐가 방영되고 있나요?
91@Everyday English-2@Which program do you enjoy the most?@어느 프로그램을 가장 좋아합니까?
92@Everyday English-2@I enjoy talk shows the most.@토크쇼를 가장 좋아합니다.
93@Everyday English-2@How do you spend your leisure time?@당신은 여가를 어떻게 보내십니까?
94@Everyday English-2@What is your specialty?@당신 특기가 뭐에요?
95@Everyday English-2@What kind of music do you like?@어떤 종류의 음악을 좋아하나요?
96@Everyday English-2@What's your favorite kind of music?@어떤 종류의 음악을 좋아하세요?
97@Everyday English-2@I like classical music.@고전음악을 좋아합니다.
98@Everyday English-2@What record would you like to hear?@무슨 레코드를 듣고 싶어요?
99@Everyday English-2@Who is your favorite singer?@가장 좋아하는 가수는 누군가요?
100@Everyday English-2@Have you ever done any composing?@작곡을 해본적이 있나요?
101@Everyday English-2@That song brings back fond memories.@그노래를 들으니 그리운 옛 추억이 되살아나네요.
